學年度,代碼,學校名稱,公/私立,縣市名稱,鄉鎮市區名稱,地址,電話
113,011XM9,新北市私立米亞藝術幼兒園,私立,新北市,土城區,[236]新北市土城區員林里30鄰員林街16號、16之1號1樓,(02)82626782
113,011YG2,新北市私立彤恩幼兒園,私立,新北市,土城區,[236]新北市土城區延和里9鄰金城路3段19號1、2樓,(02)82621250
113,011XMK,新北市私立京揚幼兒園,私立,新北市,土城區,[236]新北市土城區?廷里19鄰金城路三段152號1、2樓,(02)22604506
113,011K3N,新北市私立佳學幼兒園,私立,新北市,土城區,[236]新北市土城區員林里2鄰學士路413號1、2、3樓,(02)22601413
113,011XMA,新北市私立奇士華幼兒園,私立,新北市,土城區,[236]新北市土城區清水里27鄰青仁路31號1樓,(02)82626681
113,011XMJ,新北市私立延吉幼兒園,私立,新北市,土城區,[236]新北市土城區廷寮里18鄰延吉街253巷14號、16號1樓,(02)22640248
113,011Y9J,新北市私立征洋幼兒園,私立,新北市,土城區,[236]新北市土城區清水里16鄰仁愛路16巷3弄7、7-1、9、9-1號,(02)22611953
113,011XMB,新北市私立欣和幼兒園,私立,新北市,土城區,[236]新北市土城區廷寮里19鄰延吉街253巷18弄3號1.2樓,(02)22638550
113,011XMC,新北市私立肯恩土城幼兒園,私立,新北市,土城區,[236]新北市土城區學士里5鄰學士路12巷16號1樓及18號1、2樓,(02)22638303
113,011XMT,新北市私立金城幼兒園,私立,新北市,土城區,[236]新北市土城區延壽里14鄰延和路180號1、2樓,(02)22735233
113,011XN9,新北市私立茁壯園幼兒園,私立,新北市,土城區,[236]新北市土城區員福里17鄰福祥街42巷9號、11號,(02)22668357
113,011XN3,新北市私立高登幼兒園,私立,新北市,土城區,[236]新北市土城區永寧里9鄰中央路3段279號1、2、3樓,(02)22691177
113,011Y9E,新北市私立培幼幼兒園,私立,新北市,土城區,[236]新北市土城區員林里34鄰中央路二段61巷48號、61巷44弄3號1樓、61巷50弄2號及4號1樓,(02)22605450
113,011XMW,新北市私立常春藤幼兒園,私立,新北市,土城區,[236]新北市土城區清水里19鄰青仁路1號,(02)82732241
113,011Y9M,新北市私立頂埔幼兒園,私立,新北市,土城區,[236]新北市土城區頂福里17鄰中州路24巷5號1、2樓,(02)22681395
113,011XNC,新北市私立凱樂幼兒園,私立,新北市,土城區,[236]新北市土城區永寧里31鄰中央路三段189號2樓,(02)22686850
113,011XM1,新北市私立森林幼兒園,私立,新北市,土城區,[236]新北市土城區廣福里17鄰學府路一段115巷13號1~2樓,(02)82626055
113,011XNF,新北市私立華德幼兒園,私立,新北市,土城區,[236]新北市土城區員林里16鄰員林街59號1、2樓,(02)22604082
113,011XME,新北市私立詠樂幼兒園,私立,新北市,土城區,[236]新北市土城區延和里13鄰延和路19號1樓、2樓,(02)22627766
113,011K0Q,新北市私立愛妮爾國際幼兒園,私立,新北市,土城區,[236]新北市土城區大安里4鄰中央路3段99號,(02)22689597
113,011K2M,新北市私立愛迪爾國際幼兒園,私立,新北市,土城區,[236]新北市土城區柑林里17鄰青福街235號,(02)22702738
113,011Z24,新北市私立慈園幼兒園,私立,新北市,土城區,[236]新北市土城區樂利里32鄰學府路一段270巷4號,(02)22623133
113,011YE7,新北市私立慈霖幼兒園,私立,新北市,土城區,[236]新北市土城區學士里17鄰金城路二段211號1、2樓,(02)22641686
113,011Y9R,新北市私立新華園幼兒園,私立,新北市,土城區,[236]新北市土城區清溪里35鄰清水路267號1~2樓,(02)22611016
113,011XN1,新北市私立裕民幼兒園,私立,新北市,土城區,[236]新北市土城區日新里5鄰中央路一段223號1、2、3樓,(02)82601401
113,011Z75,新北市私立裕德幼兒園,私立,新北市,土城區,[236]新北市土城區裕生里8鄰中華路一段46-1、46-2號1至3樓,(02)82618181
113,011XN5,新北市私立裕德藝術幼兒園,私立,新北市,土城區,[236]新北市土城區裕生里8鄰中華路一段46號1、2、3樓,(02)82618181
113,011XN6,新北市私立嘉府幼兒園,私立,新北市,土城區,[236]新北市土城區學府里19鄰學府路1段155巷2號2樓、157號2樓,(02)82625512
113,011XND,新北市私立維多莉爾幼兒園,私立,新北市,土城區,[236]新北市土城區金城里10鄰金城路三段64號1、2樓,(02)22662518
113,011XNE,新北市私立維多莉爾南天母幼兒園,私立,新北市,土城區,[236]新北市土城區大安里15鄰南天母路111巷10之1號1樓,(02)22678358
113,011K3R,新北市私立維妮爾國際幼兒園,私立,新北市,土城區,[236]新北市土城區明德里7鄰莊園街167、169號1樓,(02)22613555
113,011XNG,新北市私立廣福幼兒園,私立,新北市,土城區,[236]新北市土城區廣福里32鄰學府路一段5號1~2樓、5-2號2樓,(02)82732820
113,011XNI,新北市私立樹德幼兒園,私立,新北市,土城區,[236]新北市土城區樂利里36鄰裕民路114巷25、27、31號2樓,935211963
113,011K3U,新北市明德非營利幼兒園（委託社團法人中華幼兒創造思考教育學會辦理）,私立,新北市,土城區,[236]新北市土城區柑林里19鄰學士路153號,(02)82625022
113,011Y9K,新北市海工非營利幼兒園(委託社團法人新北市幼兒成長協會辦理),私立,新北市,土城區,[236]新北市土城區學府里9鄰學府路一段241號1、2樓,(02)22730517
113,011K3T,新北市清水高中非營利幼兒園(委託財團法人台北市中華基督教青年會辦理),私立,新北市,土城區,[236]新北市土城區永富里23鄰明德路1段72號,(02)22700266
113,011XDE,南山學校財團法人新北市南山高級中學附設私立員工幼兒園,私立,新北市,中和區,[235]新北市中和區枋寮里19鄰廣福路41號1樓,(02)22453000#411
113,011XDQ,財團法人新北市私立竹林高級中學附設新北市私立竹林幼兒園,私立,新北市,中和區,[235]新北市中和區華新里27鄰華新街143巷12之1號1、2樓,(02)29469271
113,011K3D,國防部陸軍司令部前鋒員工子女非營利幼兒園（委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理）,私立,新北市,中和區,[235]新北市中和區連和里15鄰連城路152號1樓,(02)22467676
113,011YDP,新北市山北非營利幼兒園（委託財團法人三之三生命教育基金會辦理）,私立,新北市,中和區,[235]新北市中和區福美里7鄰莊敬路49巷29弄2號2-3樓,(02)2246-8097
113,014Y19,新北市中和區中和國民小學附設幼兒園,公立,新北市,中和區,[235]新北市中和區漳和里3鄰中和路100號,(02)22492550#280
113,014Y74,新北市中和區光復國民小學附設幼兒園,公立,新北市,中和區,[235]新北市中和區中原里7鄰光環路2段1號,(02)32348654#265
113,014X37,新北市中和區自強國民小學附設幼兒園,公立,新北市,中和區,[235]新北市中和區自強里3鄰莒光路200號,(02)29557936#860
113,014X30,新北市中和區秀山國民小學附設幼兒園,公立,新北市,中和區,[235]新北市中和區秀山里1鄰立人街2號,(02)29434353#870
113,014X65,新北市中和區復興國民小學附設幼兒園,公立,新北市,中和區,[235]新北市中和區中興里30鄰復興路301巷6號,(02)22472993#251
113,014X39,新北市中和區景新國民小學附設幼兒園,公立,新北市,中和區,[235]新北市中和區景南里31鄰景新街467巷37號,(02)29448021#860861862
113,014Y20,新北市中和區積穗國民小學附設幼兒園,公立,新北市,中和區,[235]新北市中和區文元里1鄰員山路154號,(02)32347679#11
113,014X03,新北市中和區興南國民小學附設幼兒園,公立,新北市,中和區,[235]新北市中和區忠孝里27鄰興南路1段135巷24號,(02)29422349#870
113,014X38,新北市中和區錦和國民小學附設幼兒園,公立,新北市,中和區,[235]新北市中和區錦中里16鄰圓通路292號,(02)22479495#250
113,014X9B,新北市立中和幼兒園,公立,新北市,中和區,[235]新北市中和區外南里2鄰南山路236號3樓,(02)89423942
113,014X9B-01,新北市立中和幼兒園飛駝分班,公立,新北市,中和區,[235]新北市中和區華南里9鄰忠孝街48號,(02)29409056
113,014X9B-02,新北市立中和幼兒園慈光分班,公立,新北市,中和區,[235]新北市中和區明德里11鄰民德路311號1樓,(02)29540289
113,014X9B-03,新北市立中和幼兒園碧湖分班,公立,新北市,中和區,[235]新北市中和區錦昌里11鄰圓通路367巷15-1號1~3樓,(02)22478784
113,014Y32,新北市立中和國民中學附設幼兒園,公立,新北市,中和區,[235]新北市中和區忠孝里11鄰興南路二段三巷十七號,(02)29422270#295
113,014Y45,新北市立自強國民中學附設幼兒園,公立,新北市,中和區,[235]新北市中和區明穗里24鄰莒光路191號,(02)22259469#850
113,014Y49,新北市立漳和國民中學附設幼兒園,公立,新北市,中和區,[235]新北市中和區枋寮里19鄰廣福路39號,(02)22488616#252
113,011XDN,新北市私立小小幼兒園,私立,新北市,中和區,[235]新北市中和區秀仁里5鄰大勇街60巷16號1樓、18號1樓、16之1號,(02)86681089
113,011XDR,新北市私立小博士幼兒園,私立,新北市,中和區,[235]新北市中和區平河里2鄰中正路792號1、2、3樓、800號2樓之3,(02)22287342
113,011X28,新北市私立中仁幼兒園,私立,新北市,中和區,[235]新北市中和區明穗里12鄰民享街92巷19.21.23號1樓,(02)22221088
113,011X44,新北市私立中和松柏幼兒園,私立,新北市,中和區,[235]新北市中和區國光里14鄰國光街112巷38號、40號、42號,(02)29522578
113,011XEC,新北市私立日光幼兒園,私立,新北市,中和區,[235]新北市中和區新南里25鄰中正路80號2樓之1,(02)22462222
113,011XD2,新北市私立巧可麗巧新幼兒園,私立,新北市,中和區,[235]新北市中和區新南里37鄰景平路509號1、2樓,(02)82453686
113,011XDL,新北市私立巨星幼兒園,私立,新北市,中和區,[235]新北市中和區瓦窯里21鄰光華街100號、102號及106號1樓,(02)82455738
113,011XT8,新北市私立布朗尼幼兒園,私立,新北市,中和區,[235]新北市中和區和興里31鄰中正路25號1~2樓、27號1~2樓、29號1~2樓、31號1~2樓,(02)22448900
113,011XDT,新北市私立弘恩幼兒園,私立,新北市,中和區,[235]新北市中和區積穗里12鄰員山路406號1~2樓,(02)82218028
113,011K04,新北市私立弘儒幼兒園,私立,新北市,中和區,[235]新北市中和區安樂里16鄰宜安路56之1號1樓,(02)29435789
113,011XDW,新北市私立民治園幼兒園,私立,新北市,中和區,[235]新北市中和區明穗里27鄰民治街4號1樓、4-1號1樓,(02)22236161
113,011K0N,新北市私立民治藝術幼兒園,私立,新北市,中和區,[235]新北市中和區民有里14鄰民治街4號2樓,(02)22232690
113,011YG3,新北市私立民德義泉幼兒園,私立,新北市,中和區,[235]新北市中和區清穗里4鄰民德路198號1、2、3樓,(02)29628198
113,011X38,新北市私立永愛幼兒園,私立,新北市,中和區,[235]新北市中和區秀義里13鄰秀朗路三段128巷12弄7號,(02)29423775
113,011X35,新北市私立白兔幼兒園,私立,新北市,中和區,[235]新北市中和區佳和里19鄰中山路二段2巷77、79號,(02)22439923
113,011K3H,新北市私立禾芮幼兒園,私立,新北市,中和區,[235]新北市中和區安穗里1鄰員山路320號1、2樓,(02)22225300
113,011XT4,新北市私立兆元幼兒園,私立,新北市,中和區,[235]新北市中和區復興里38鄰中和市復興路280巷46弄3、4、5號,966123177
113,011XDZ,新北市私立安安堡幼兒園,私立,新北市,中和區,[235]新北市中和區中原里1鄰橋和路298號1、2樓,(02)22408376
113,011XE0,新北市私立安欣幼兒園,私立,新北市,中和區,[235]新北市中和區壽德里27鄰民德路358號1樓,(02)29530541
113,011XDO,新北市私立安特幼兒園,私立,新北市,中和區,[235]新北市中和區新南里40鄰景平路431巷1號1樓、3號1~2樓,(02)22477523
113,011XTD,新北市私立成真幼兒園,私立,新北市,中和區,[235]新北市中和區力行里18鄰圓通路160號2樓,(02)22436616
113,011XEN,新北市私立艾蒙幼兒園,私立,新北市,中和區,[235]新北市中和區錦中里15鄰圓通路290巷1ˋ3號1樓及292巷2號1樓,(02)22472479
113,011K2D,新北市私立宏仁蒙特梭利幼兒園,私立,新北市,中和區,[235]新北市中和區秀峰里11鄰景德街13號1樓,(02)29409966
113,011XE3,新北市私立育才幼兒園,私立,新北市,中和區,[235]新北市中和區漳和里9鄰景新街48號1、2樓及2樓之1,(02)22463876
113,011XTE,新北市私立育心寶貝幼兒園,私立,新北市,中和區,[235]新北市中和區中正里12鄰連城路389巷11號1樓,(02)22229322
113,011YEA,新北市私立貝吉堡幼兒園,私立,新北市,中和區,[235]新北市中和區錦中里8鄰錦和路203巷1號、203巷1號2樓（門牌整編含201號、201之1號）,(02)22492208
113,011XT5,新北市私立辰修幼兒園,私立,新北市,中和區,[235]新北市中和區復興里31鄰復興路280巷3弄7號、9號,(02)2246-5115
113,011XTH,新北市私立佳南幼兒園,私立,新北市,中和區,[235]新北市中和區嘉新里11鄰民安街42巷32號,(02)22219996
113,011XDB,新北市私立底格里思幼兒園,私立,新北市,中和區,[235]新北市中和區平河里62鄰中正路675號1~2樓,(02)82266588
113,011XTN,新北市私立忠合幼兒園,私立,新北市,中和區,[235]新北市中和區秀福里4鄰秀朗路3段10巷14弄110號,(02)29444892
113,011XTA,新北市私立欣明幼兒園,私立,新北市,中和區,[235]新北市中和區錦中里18鄰圓通路294巷11弄4、6號,(02)22471557
113,011XDY,新北市私立泡泡龍幼兒園,私立,新北市,中和區,[235]新北市中和區外南里21鄰復興路55號1樓、2樓,(02)29406245
113,011XE6,新北市私立芫銘幼兒園,私立,新北市,中和區,[235]新北市中和區秀明里10鄰大勇街25巷29弄4號1樓,(02)29460022
113,011XE7,新北市私立春池幼兒園,私立,新北市,中和區,[235]新北市中和區安樂里29鄰宜安路118巷2號1樓及112號2樓、2樓之1、2樓之2、2樓之3,(02)32338909#115
113,011XU4,新北市私立茁壯園中和幼兒園,私立,新北市,中和區,[235]新北市中和區民生里1鄰民生街8號1樓、2樓,(02)89513859
113,011XTQ,新北市私立迪仕尼幼兒園,私立,新北市,中和區,[235]新北市中和區東南里16鄰忠孝街57號1樓、57之1號1樓,(02)29416544
113,011XEA,新北市私立時代幼兒園,私立,新北市,中和區,[235]新北市中和區德穗里15鄰莒光路84巷22號1樓、24號1樓,(02)29585161
113,011XTS,新北市私立格林幼兒園,私立,新北市,中和區,[235]新北市中和區壽南里18鄰興南路一段117巷1弄1及3號1樓、107號1樓、107-1號2樓、109號1樓、109-1號2樓,(02)29470979
113,011XDF,新北市私立真理蒙特梭利幼兒園,私立,新北市,中和區,[235]新北市中和區景新里11鄰興南路一段34巷2號1、2、3樓,(02)29495671
113,011X61,新北市私立偉恩幼兒園,私立,新北市,中和區,[235]新北市中和區明德里21鄰華順街103巷1號,(02)29551153
113,011YET,新北市私立連城幼兒園,私立,新北市,中和區,[235]新北市中和區嘉慶里15鄰連城路537號,(02)22259936
113,011XDI,新北市私立創意蘋果幼兒園,私立,新北市,中和區,[235]新北市中和區錦和里2鄰圓通路367巷2號2樓,(02)22460906
